yearFrom,yearTo,cropRotate,plottingColorFrom,plottingColorTo,plotXAxisFrom,plotXAxisTo,plotYAxisFrom,plotYAxisTo,totalPercPixelsWiArea_cropYearFrom,totalPercPixelsWiArea_cropYearTo
2008,2009,corn_corn,#ffd300,#ffd300,1,2,6.4,6.4,13.70265359,13.44378286
2008,2009,corn_dryBeans,#ffd300,#e41a1c,1,2,6.4,1.9,13.70265359,0.233058645
2008,2009,corn_hay,#ffd300,#f781bf,1,2,6.4,4.6,13.70265359,1.704080747
2008,2009,corn_other,#ffd300,#AAAAAA,1,2,6.4,1,13.70265359,67.2911192
2008,2009,corn_soy,#ffd300,#4daf4a,1,2,6.4,5.5,13.70265359,13.52866259
2008,2009,corn_springWheat,#ffd300,#a65628,1,2,6.4,3.7,13.70265359,2.974159113
2008,2009,corn_sugarbeets,#ffd300,#377eb8,1,2,6.4,2.8,13.70265359,0.825136844
2008,2009,dryBeans_corn,#e41a1c,#ffd300,1,2,1.9,6.4,0.222939787,13.44378286
2008,2009,dryBeans_dryBeans,#e41a1c,#e41a1c,1,2,1.9,1.9,0.222939787,0.233058645
2008,2009,dryBeans_hay,#e41a1c,#f781bf,1,2,1.9,4.6,0.222939787,1.704080747
2008,2009,dryBeans_other,#e41a1c,#AAAAAA,1,2,1.9,1,0.222939787,67.2911192
2008,2009,dryBeans_soy,#e41a1c,#4daf4a,1,2,1.9,5.5,0.222939787,13.52866259
2008,2009,dryBeans_springWheat,#e41a1c,#a65628,1,2,1.9,3.7,0.222939787,2.974159113
2008,2009,dryBeans_sugarbeets,#e41a1c,#377eb8,1,2,1.9,2.8,0.222939787,0.825136844
2008,2009,hay_corn,#f781bf,#ffd300,1,2,4.6,6.4,1.919091975,13.44378286
2008,2009,hay_dryBeans,#f781bf,#e41a1c,1,2,4.6,1.9,1.919091975,0.233058645
2008,2009,hay_hay,#f781bf,#f781bf,1,2,4.6,4.6,1.919091975,1.704080747
2008,2009,hay_other,#f781bf,#AAAAAA,1,2,4.6,1,1.919091975,67.2911192
2008,2009,hay_soy,#f781bf,#4daf4a,1,2,4.6,5.5,1.919091975,13.52866259
2008,2009,hay_springWheat,#f781bf,#a65628,1,2,4.6,3.7,1.919091975,2.974159113
2008,2009,hay_sugarbeets,#f781bf,#377eb8,1,2,4.6,2.8,1.919091975,0.825136844
2008,2009,other_corn,#AAAAAA,#ffd300,1,2,1,6.4,66.84455318,13.44378286
2008,2009,other_dryBeans,#AAAAAA,#e41a1c,1,2,1,1.9,66.84455318,0.233058645
2008,2009,other_hay,#AAAAAA,#f781bf,1,2,1,4.6,66.84455318,1.704080747
2008,2009,other_other,#AAAAAA,#AAAAAA,1,2,1,1,66.84455318,67.2911192
2008,2009,other_soy,#AAAAAA,#4daf4a,1,2,1,5.5,66.84455318,13.52866259
2008,2009,other_springWheat,#AAAAAA,#a65628,1,2,1,3.7,66.84455318,2.974159113
2008,2009,other_sugarbeets,#AAAAAA,#377eb8,1,2,1,2.8,66.84455318,0.825136844
2008,2009,soy_corn,#4daf4a,#ffd300,1,2,5.5,6.4,13.15421994,13.44378286
2008,2009,soy_dryBeans,#4daf4a,#e41a1c,1,2,5.5,1.9,13.15421994,0.233058645
2008,2009,soy_hay,#4daf4a,#f781bf,1,2,5.5,4.6,13.15421994,1.704080747
2008,2009,soy_other,#4daf4a,#AAAAAA,1,2,5.5,1,13.15421994,67.2911192
2008,2009,soy_soy,#4daf4a,#4daf4a,1,2,5.5,5.5,13.15421994,13.52866259
2008,2009,soy_springWheat,#4daf4a,#a65628,1,2,5.5,3.7,13.15421994,2.974159113
2008,2009,soy_sugarbeets,#4daf4a,#377eb8,1,2,5.5,2.8,13.15421994,0.825136844
2008,2009,springWheat_corn,#a65628,#ffd300,1,2,3.7,6.4,3.376562968,13.44378286
2008,2009,springWheat_dryBeans,#a65628,#e41a1c,1,2,3.7,1.9,3.376562968,0.233058645
2008,2009,springWheat_hay,#a65628,#f781bf,1,2,3.7,4.6,3.376562968,1.704080747
2008,2009,springWheat_other,#a65628,#AAAAAA,1,2,3.7,1,3.376562968,67.2911192
2008,2009,springWheat_soy,#a65628,#4daf4a,1,2,3.7,5.5,3.376562968,13.52866259
2008,2009,springWheat_springWheat,#a65628,#a65628,1,2,3.7,3.7,3.376562968,2.974159113
2008,2009,springWheat_sugarbeets,#a65628,#377eb8,1,2,3.7,2.8,3.376562968,0.825136844
2008,2009,sugarbeets_corn,#377eb8,#ffd300,1,2,2.8,6.4,0.779978561,13.44378286
2008,2009,sugarbeets_dryBeans,#377eb8,#e41a1c,1,2,2.8,1.9,0.779978561,0.233058645
2008,2009,sugarbeets_hay,#377eb8,#f781bf,1,2,2.8,4.6,0.779978561,1.704080747
2008,2009,sugarbeets_other,#377eb8,#AAAAAA,1,2,2.8,1,0.779978561,67.2911192
2008,2009,sugarbeets_soy,#377eb8,#4daf4a,1,2,2.8,5.5,0.779978561,13.52866259
2008,2009,sugarbeets_springWheat,#377eb8,#a65628,1,2,2.8,3.7,0.779978561,2.974159113
2008,2009,sugarbeets_sugarbeets,#377eb8,#377eb8,1,2,2.8,2.8,0.779978561,0.825136844
2009,2010,corn_corn,#ffd300,#ffd300,2,3,6.4,6.4,13.44378286,13.58197715
2009,2010,corn_dryBeans,#ffd300,#e41a1c,2,3,6.4,1.9,13.44378286,0.246999305
2009,2010,corn_hay,#ffd300,#f781bf,2,3,6.4,4.6,13.44378286,1.358610656
2009,2010,corn_other,#ffd300,#AAAAAA,2,3,6.4,1,13.44378286,67.50135657
2009,2010,corn_soy,#ffd300,#4daf4a,2,3,6.4,5.5,13.44378286,13.73687891
2009,2010,corn_springWheat,#ffd300,#a65628,2,3,6.4,3.7,13.44378286,2.84218487
2009,2010,corn_sugarbeets,#ffd300,#377eb8,2,3,6.4,2.8,13.44378286,0.731992531
2009,2010,dryBeans_corn,#e41a1c,#ffd300,2,3,1.9,6.4,0.233522318,13.58197715
2009,2010,dryBeans_dryBeans,#e41a1c,#e41a1c,2,3,1.9,1.9,0.233522318,0.246999305
2009,2010,dryBeans_hay,#e41a1c,#f781bf,2,3,1.9,4.6,0.233522318,1.358610656
2009,2010,dryBeans_other,#e41a1c,#AAAAAA,2,3,1.9,1,0.233522318,67.50135657
2009,2010,dryBeans_soy,#e41a1c,#4daf4a,2,3,1.9,5.5,0.233522318,13.73687891
2009,2010,dryBeans_springWheat,#e41a1c,#a65628,2,3,1.9,3.7,0.233522318,2.84218487
2009,2010,dryBeans_sugarbeets,#e41a1c,#377eb8,2,3,1.9,2.8,0.233522318,0.731992531
2009,2010,hay_corn,#f781bf,#ffd300,2,3,4.6,6.4,1.743846671,13.58197715
2009,2010,hay_dryBeans,#f781bf,#e41a1c,2,3,4.6,1.9,1.743846671,0.246999305
2009,2010,hay_hay,#f781bf,#f781bf,2,3,4.6,4.6,1.743846671,1.358610656
2009,2010,hay_other,#f781bf,#AAAAAA,2,3,4.6,1,1.743846671,67.50135657
2009,2010,hay_soy,#f781bf,#4daf4a,2,3,4.6,5.5,1.743846671,13.73687891
2009,2010,hay_springWheat,#f781bf,#a65628,2,3,4.6,3.7,1.743846671,2.84218487
2009,2010,hay_sugarbeets,#f781bf,#377eb8,2,3,4.6,2.8,1.743846671,0.731992531
2009,2010,other_corn,#AAAAAA,#ffd300,2,3,1,6.4,67.25056388,13.58197715
2009,2010,other_dryBeans,#AAAAAA,#e41a1c,2,3,1,1.9,67.25056388,0.246999305
2009,2010,other_hay,#AAAAAA,#f781bf,2,3,1,4.6,67.25056388,1.358610656
2009,2010,other_other,#AAAAAA,#AAAAAA,2,3,1,1,67.25056388,67.50135657
2009,2010,other_soy,#AAAAAA,#4daf4a,2,3,1,5.5,67.25056388,13.73687891
2009,2010,other_springWheat,#AAAAAA,#a65628,2,3,1,3.7,67.25056388,2.84218487
2009,2010,other_sugarbeets,#AAAAAA,#377eb8,2,3,1,2.8,67.25056388,0.731992531
2009,2010,soy_corn,#4daf4a,#ffd300,2,3,5.5,6.4,13.52866259,13.58197715
2009,2010,soy_dryBeans,#4daf4a,#e41a1c,2,3,5.5,1.9,13.52866259,0.246999305
2009,2010,soy_hay,#4daf4a,#f781bf,2,3,5.5,4.6,13.52866259,1.358610656
2009,2010,soy_other,#4daf4a,#AAAAAA,2,3,5.5,1,13.52866259,67.50135657
2009,2010,soy_soy,#4daf4a,#4daf4a,2,3,5.5,5.5,13.52866259,13.73687891
2009,2010,soy_springWheat,#4daf4a,#a65628,2,3,5.5,3.7,13.52866259,2.84218487
2009,2010,soy_sugarbeets,#4daf4a,#377eb8,2,3,5.5,2.8,13.52866259,0.731992531
2009,2010,springWheat_corn,#a65628,#ffd300,2,3,3.7,6.4,2.974159113,13.58197715
2009,2010,springWheat_dryBeans,#a65628,#e41a1c,2,3,3.7,1.9,2.974159113,0.246999305
2009,2010,springWheat_hay,#a65628,#f781bf,2,3,3.7,4.6,2.974159113,1.358610656
2009,2010,springWheat_other,#a65628,#AAAAAA,2,3,3.7,1,2.974159113,67.50135657
2009,2010,springWheat_soy,#a65628,#4daf4a,2,3,3.7,5.5,2.974159113,13.73687891
2009,2010,springWheat_springWheat,#a65628,#a65628,2,3,3.7,3.7,2.974159113,2.84218487
2009,2010,springWheat_sugarbeets,#a65628,#377eb8,2,3,3.7,2.8,2.974159113,0.731992531
2009,2010,sugarbeets_corn,#377eb8,#ffd300,2,3,2.8,6.4,0.825462568,13.58197715
2009,2010,sugarbeets_dryBeans,#377eb8,#e41a1c,2,3,2.8,1.9,0.825462568,0.246999305
2009,2010,sugarbeets_hay,#377eb8,#f781bf,2,3,2.8,4.6,0.825462568,1.358610656
2009,2010,sugarbeets_other,#377eb8,#AAAAAA,2,3,2.8,1,0.825462568,67.50135657
2009,2010,sugarbeets_soy,#377eb8,#4daf4a,2,3,2.8,5.5,0.825462568,13.73687891
2009,2010,sugarbeets_springWheat,#377eb8,#a65628,2,3,2.8,3.7,0.825462568,2.84218487
2009,2010,sugarbeets_sugarbeets,#377eb8,#377eb8,2,3,2.8,2.8,0.825462568,0.731992531
2010,2011,corn_corn,#ffd300,#ffd300,3,4,6.4,6.4,13.58197715,14.88321714
2010,2011,corn_dryBeans,#ffd300,#e41a1c,3,4,6.4,1.9,13.58197715,0.167163558
2010,2011,corn_hay,#ffd300,#f781bf,3,4,6.4,4.6,13.58197715,2.495418059
2010,2011,corn_other,#ffd300,#AAAAAA,3,4,6.4,1,13.58197715,64.99938862
2010,2011,corn_soy,#ffd300,#4daf4a,3,4,6.4,5.5,13.58197715,13.70181478
2010,2011,corn_springWheat,#ffd300,#a65628,3,4,6.4,3.7,13.58197715,3.004410682
2010,2011,corn_sugarbeets,#ffd300,#377eb8,3,4,6.4,2.8,13.58197715,0.748587163
2010,2011,dryBeans_corn,#e41a1c,#ffd300,3,4,1.9,6.4,0.247215494,14.88321714
2010,2011,dryBeans_dryBeans,#e41a1c,#e41a1c,3,4,1.9,1.9,0.247215494,0.167163558
2010,2011,dryBeans_hay,#e41a1c,#f781bf,3,4,1.9,4.6,0.247215494,2.495418059
2010,2011,dryBeans_other,#e41a1c,#AAAAAA,3,4,1.9,1,0.247215494,64.99938862
2010,2011,dryBeans_soy,#e41a1c,#4daf4a,3,4,1.9,5.5,0.247215494,13.70181478
2010,2011,dryBeans_springWheat,#e41a1c,#a65628,3,4,1.9,3.7,0.247215494,3.004410682
2010,2011,dryBeans_sugarbeets,#e41a1c,#377eb8,3,4,1.9,2.8,0.247215494,0.748587163
2010,2011,hay_corn,#f781bf,#ffd300,3,4,4.6,6.4,1.178152944,14.88321714
2010,2011,hay_dryBeans,#f781bf,#e41a1c,3,4,4.6,1.9,1.178152944,0.167163558
2010,2011,hay_hay,#f781bf,#f781bf,3,4,4.6,4.6,1.178152944,2.495418059
2010,2011,hay_other,#f781bf,#AAAAAA,3,4,4.6,1,1.178152944,64.99938862
2010,2011,hay_soy,#f781bf,#4daf4a,3,4,4.6,5.5,1.178152944,13.70181478
2010,2011,hay_springWheat,#f781bf,#a65628,3,4,4.6,3.7,1.178152944,3.004410682
2010,2011,hay_sugarbeets,#f781bf,#377eb8,3,4,4.6,2.8,1.178152944,0.748587163
2010,2011,other_corn,#AAAAAA,#ffd300,3,4,1,6.4,67.68152233,14.88321714
2010,2011,other_dryBeans,#AAAAAA,#e41a1c,3,4,1,1.9,67.68152233,0.167163558
2010,2011,other_hay,#AAAAAA,#f781bf,3,4,1,4.6,67.68152233,2.495418059
2010,2011,other_other,#AAAAAA,#AAAAAA,3,4,1,1,67.68152233,64.99938862
2010,2011,other_soy,#AAAAAA,#4daf4a,3,4,1,5.5,67.68152233,13.70181478
2010,2011,other_springWheat,#AAAAAA,#a65628,3,4,1,3.7,67.68152233,3.004410682
2010,2011,other_sugarbeets,#AAAAAA,#377eb8,3,4,1,2.8,67.68152233,0.748587163
2010,2011,soy_corn,#4daf4a,#ffd300,3,4,5.5,6.4,13.73687891,14.88321714
