"xCoords","yCoords","width","colorToUse"
"2567",7.6,3.4,0.166255154891915,"#AAAAAA"
"2568",NA,NA,NA,NA
"2569",7,1,0.0403708398357695,"#377eb8"
"2570",7.2,1.2,0.0403708398357695,"#377eb8"
"2571",7.4,1.2,0.0403708398357695,"#377eb8"
"2572",NA,NA,NA,NA
"2573",8,2.8,0.0403708398357695,"#AAAAAA"
"2574",7.8,2.6,0.0403708398357695,"#AAAAAA"
"2575",7.6,2.6,0.0403708398357695,"#AAAAAA"
"2576",NA,NA,NA,NA
"2577",7,5.5,9.3971079278771,"#ffd300"
"2578",7.2,5.6,9.3971079278771,"#ffd300"
"2579",7.4,5.6,9.3971079278771,"#ffd300"
"2580",NA,NA,NA,NA
"2581",8,6.4,9.3971079278771,"#4daf4a"
"2582",7.8,6.3,9.3971079278771,"#4daf4a"
"2583",7.6,6.3,9.3971079278771,"#4daf4a"
"2584",NA,NA,NA,NA
"2585",7,5.5,0.0331583787520724,"#e41a1c"
"2586",7.2,5.1,0.0331583787520724,"#e41a1c"
"2587",7.4,5.1,0.0331583787520724,"#e41a1c"
"2588",NA,NA,NA,NA
"2589",8,1.9,0.0331583787520724,"#4daf4a"
"2590",7.8,2.3,0.0331583787520724,"#4daf4a"
"2591",7.6,2.3,0.0331583787520724,"#4daf4a"
"2592",NA,NA,NA,NA
"2593",7,5.5,0.198034044941139,"#f781bf"
"2594",7.2,5.4,0.198034044941139,"#f781bf"
"2595",7.4,5.4,0.198034044941139,"#f781bf"
"2596",NA,NA,NA,NA
"2597",8,4.6,0.198034044941139,"#4daf4a"
"2598",7.8,4.7,0.198034044941139,"#4daf4a"
"2599",7.6,4.7,0.198034044941139,"#4daf4a"
"2600",NA,NA,NA,NA
"2601",7,5.5,0.621626846428128,"#AAAAAA"
"2602",7.2,5,0.621626846428128,"#AAAAAA"
"2603",7.4,5,0.621626846428128,"#AAAAAA"
"2604",NA,NA,NA,NA
"2605",8,1,0.621626846428128,"#4daf4a"
"2606",7.8,1.5,0.621626846428128,"#4daf4a"
"2607",7.6,1.5,0.621626846428128,"#4daf4a"
"2608",NA,NA,NA,NA
"2609",7,5.5,2.04190600075033,"#4daf4a"
"2610",7.2,5.5,2.04190600075033,"#4daf4a"
"2611",7.4,5.5,2.04190600075033,"#4daf4a"
"2612",NA,NA,NA,NA
"2613",8,5.5,2.04190600075033,"#4daf4a"
"2614",7.8,5.5,2.04190600075033,"#4daf4a"
"2615",7.6,5.5,2.04190600075033,"#4daf4a"
"2616",NA,NA,NA,NA
"2617",7,5.5,2.07317880375006,"#a65628"
"2618",7.2,5.3,2.07317880375006,"#a65628"
"2619",7.4,5.3,2.07317880375006,"#a65628"
"2620",NA,NA,NA,NA
"2621",8,3.7,2.07317880375006,"#4daf4a"
"2622",7.8,3.9,2.07317880375006,"#4daf4a"
"2623",7.6,3.9,2.07317880375006,"#4daf4a"
"2624",NA,NA,NA,NA
"2625",7,5.5,0.150679286179906,"#377eb8"
"2626",7.2,5.2,0.150679286179906,"#377eb8"
"2627",7.4,5.2,0.150679286179906,"#377eb8"
"2628",NA,NA,NA,NA
"2629",8,2.8,0.150679286179906,"#4daf4a"
"2630",7.8,3.1,0.150679286179906,"#4daf4a"
"2631",7.6,3.1,0.150679286179906,"#4daf4a"
"2632",NA,NA,NA,NA
"2633",7,3.7,0.190130192355328,"#ffd300"
"2634",7.2,4,0.190130192355328,"#ffd300"
"2635",7.4,4,0.190130192355328,"#ffd300"
"2636",NA,NA,NA,NA
"2637",8,6.4,0.190130192355328,"#a65628"
"2638",7.8,6.1,0.190130192355328,"#a65628"
"2639",7.6,6.1,0.190130192355328,"#a65628"
"2640",NA,NA,NA,NA
"2641",7,3.7,0.0646613710607269,"#e41a1c"
"2642",7.2,3.5,0.0646613710607269,"#e41a1c"
"2643",7.4,3.5,0.0646613710607269,"#e41a1c"
"2644",NA,NA,NA,NA
"2645",8,1.9,0.0646613710607269,"#a65628"
"2646",7.8,2.1,0.0646613710607269,"#a65628"
"2647",7.6,2.1,0.0646613710607269,"#a65628"
"2648",NA,NA,NA,NA
"2649",7,3.7,0.0348845926751588,"#f781bf"
"2650",7.2,3.8,0.0348845926751588,"#f781bf"
"2651",7.4,3.8,0.0348845926751588,"#f781bf"
"2652",NA,NA,NA,NA
"2653",8,4.6,0.0348845926751588,"#a65628"
"2654",7.8,4.5,0.0348845926751588,"#a65628"
"2655",7.6,4.5,0.0348845926751588,"#a65628"
"2656",NA,NA,NA,NA
"2657",7,3.7,0.157838214866179,"#AAAAAA"
"2658",7.2,3.4,0.157838214866179,"#AAAAAA"
"2659",7.4,3.4,0.157838214866179,"#AAAAAA"
"2660",NA,NA,NA,NA
"2661",8,1,0.157838214866179,"#a65628"
"2662",7.8,1.3,0.157838214866179,"#a65628"
"2663",7.6,1.3,0.157838214866179,"#a65628"
"2664",NA,NA,NA,NA
"2665",7,3.7,1.29150079550378,"#4daf4a"
"2666",7.2,3.9,1.29150079550378,"#4daf4a"
"2667",7.4,3.9,1.29150079550378,"#4daf4a"
"2668",NA,NA,NA,NA
"2669",8,5.5,1.29150079550378,"#a65628"
"2670",7.8,5.3,1.29150079550378,"#a65628"
"2671",7.6,5.3,1.29150079550378,"#a65628"
"2672",NA,NA,NA,NA
"2673",7,3.7,0.187652465929944,"#a65628"
"2674",7.2,3.7,0.187652465929944,"#a65628"
"2675",7.4,3.7,0.187652465929944,"#a65628"
"2676",NA,NA,NA,NA
"2677",8,3.7,0.187652465929944,"#a65628"
"2678",7.8,3.7,0.187652465929944,"#a65628"
"2679",7.6,3.7,0.187652465929944,"#a65628"
"2680",NA,NA,NA,NA
"2681",7,3.7,0.411669489429983,"#377eb8"
"2682",7.2,3.6,0.411669489429983,"#377eb8"
"2683",7.4,3.6,0.411669489429983,"#377eb8"
"2684",NA,NA,NA,NA
"2685",8,2.8,0.411669489429983,"#a65628"
"2686",7.8,2.9,0.411669489429983,"#a65628"
"2687",7.6,2.9,0.411669489429983,"#a65628"
"2688",NA,NA,NA,NA
"2689",7,2.8,0.225884892382463,"#ffd300"
"2690",7.2,3.2,0.225884892382463,"#ffd300"
"2691",7.4,3.2,0.225884892382463,"#ffd300"
"2692",NA,NA,NA,NA
"2693",8,6.4,0.225884892382463,"#377eb8"
"2694",7.8,6,0.225884892382463,"#377eb8"
"2695",7.6,6,0.225884892382463,"#377eb8"
"2696",NA,NA,NA,NA
"2697",7,2.8,0.0580245891431735,"#e41a1c"
"2698",7.2,2.7,0.0580245891431735,"#e41a1c"
"2699",7.4,2.7,0.0580245891431735,"#e41a1c"
"2700",NA,NA,NA,NA
"2701",8,1.9,0.0580245891431735,"#377eb8"
"2702",7.8,2,0.0580245891431735,"#377eb8"
"2703",7.6,2,0.0580245891431735,"#377eb8"
"2704",NA,NA,NA,NA
"2705",7,2.8,0.00335854025684465,"#f781bf"
"2706",7.2,3,0.00335854025684465,"#f781bf"
"2707",7.4,3,0.00335854025684465,"#f781bf"
"2708",NA,NA,NA,NA
"2709",8,4.6,0.00335854025684465,"#377eb8"
"2710",7.8,4.4,0.00335854025684465,"#377eb8"
"2711",7.6,4.4,0.00335854025684465,"#377eb8"
"2712",NA,NA,NA,NA
"2713",7,2.8,0.021768331730944,"#AAAAAA"
"2714",7.2,2.6,0.021768331730944,"#AAAAAA"
"2715",7.4,2.6,0.021768331730944,"#AAAAAA"
"2716",NA,NA,NA,NA
"2717",8,1,0.021768331730944,"#377eb8"
"2718",7.8,1.2,0.021768331730944,"#377eb8"
"2719",7.6,1.2,0.021768331730944,"#377eb8"
"2720",NA,NA,NA,NA
"2721",7,2.8,0.282592996336679,"#4daf4a"
"2722",7.2,3.1,0.282592996336679,"#4daf4a"
"2723",7.4,3.1,0.282592996336679,"#4daf4a"
"2724",NA,NA,NA,NA
"2725",8,5.5,0.282592996336679,"#377eb8"
"2726",7.8,5.2,0.282592996336679,"#377eb8"
"2727",7.6,5.2,0.282592996336679,"#377eb8"
"2728",NA,NA,NA,NA
"2729",7,2.8,0.154814869774743,"#a65628"
"2730",7.2,2.9,0.154814869774743,"#a65628"
"2731",7.4,2.9,0.154814869774743,"#a65628"
"2732",NA,NA,NA,NA
"2733",8,3.7,0.154814869774743,"#377eb8"
"2734",7.8,3.6,0.154814869774743,"#377eb8"
"2735",7.6,3.6,0.154814869774743,"#377eb8"
"2736",NA,NA,NA,NA
"2737",7,2.8,0.00333630372253009,"#377eb8"
"2738",7.2,2.8,0.00333630372253009,"#377eb8"
"2739",7.4,2.8,0.00333630372253009,"#377eb8"
"2740",NA,NA,NA,NA
"2741",8,2.8,0.00333630372253009,"#377eb8"
"2742",7.8,2.8,0.00333630372253009,"#377eb8"
"2743",7.6,2.8,0.00333630372253009,"#377eb8"
"2744",NA,NA,NA,NA
"2745",8,6.4,4.005536106412,"#ffd300"
"2746",8.2,6.4,4.005536106412,"#ffd300"
"2747",8.4,6.4,4.005536106412,"#ffd300"
"2748",NA,NA,NA,NA
"2749",9,6.4,4.005536106412,"#ffd300"
"2750",8.8,6.4,4.005536106412,"#ffd300"
"2751",8.6,6.4,4.005536106412,"#ffd300"
"2752",NA,NA,NA,NA
"2753",8,6.4,0.134083007615461,"#e41a1c"
"2754",8.2,5.9,0.134083007615461,"#e41a1c"
"2755",8.4,5.9,0.134083007615461,"#e41a1c"
"2756",NA,NA,NA,NA
"2757",9,1.9,0.134083007615461,"#ffd300"
"2758",8.8,2.4,0.134083007615461,"#ffd300"
"2759",8.6,2.4,0.134083007615461,"#ffd300"
"2760",NA,NA,NA,NA
"2761",8,6.4,0.229932765203059,"#f781bf"
"2762",8.2,6.2,0.229932765203059,"#f781bf"
"2763",8.4,6.2,0.229932765203059,"#f781bf"
"2764",NA,NA,NA,NA
"2765",9,4.6,0.229932765203059,"#ffd300"
"2766",8.8,4.8,0.229932765203059,"#ffd300"
"2767",8.6,4.8,0.229932765203059,"#ffd300"
"2768",NA,NA,NA,NA
"2769",8,6.4,0.292521197120461,"#AAAAAA"
"2770",8.2,5.8,0.292521197120461,"#AAAAAA"
"2771",8.4,5.8,0.292521197120461,"#AAAAAA"
"2772",NA,NA,NA,NA
"2773",9,1,0.292521197120461,"#ffd300"
"2774",8.8,1.6,0.292521197120461,"#ffd300"
"2775",8.6,1.6,0.292521197120461,"#ffd300"
"2776",NA,NA,NA,NA
"2777",8,6.4,9.7622034079729,"#4daf4a"
"2778",8.2,6.3,9.7622034079729,"#4daf4a"
"2779",8.4,6.3,9.7622034079729,"#4daf4a"
"2780",NA,NA,NA,NA
"2781",9,5.5,9.7622034079729,"#ffd300"
"2782",8.8,5.6,9.7622034079729,"#ffd300"
"2783",8.6,5.6,9.7622034079729,"#ffd300"
"2784",NA,NA,NA,NA
"2785",8,6.4,0.117050234118175,"#a65628"
"2786",8.2,6.1,0.117050234118175,"#a65628"
"2787",8.4,6.1,0.117050234118175,"#a65628"
"2788",NA,NA,NA,NA
"2789",9,3.7,0.117050234118175,"#ffd300"
"2790",8.8,4,0.117050234118175,"#ffd300"
"2791",8.6,4,0.117050234118175,"#ffd300"
"2792",NA,NA,NA,NA
"2793",8,6.4,0.171785463333483,"#377eb8"
"2794",8.2,6,0.171785463333483,"#377eb8"
"2795",8.4,6,0.171785463333483,"#377eb8"
"2796",NA,NA,NA,NA
"2797",9,2.8,0.171785463333483,"#ffd300"
"2798",8.8,3.2,0.171785463333483,"#ffd300"
"2799",8.6,3.2,0.171785463333483,"#ffd300"
"2800",NA,NA,NA,NA
"2801",8,1.9,0.163351228225502,"#ffd300"
"2802",8.2,2.4,0.163351228225502,"#ffd300"
"2803",8.4,2.4,0.163351228225502,"#ffd300"
"2804",NA,NA,NA,NA
"2805",9,6.4,0.163351228225502,"#e41a1c"
"2806",8.8,5.9,0.163351228225502,"#e41a1c"
"2807",8.6,5.9,0.163351228225502,"#e41a1c"
"2808",NA,NA,NA,NA
"2809",8,1.9,0.0115061711447711,"#e41a1c"
"2810",8.2,1.9,0.0115061711447711,"#e41a1c"
"2811",8.4,1.9,0.0115061711447711,"#e41a1c"
"2812",NA,NA,NA,NA
"2813",9,1.9,0.0115061711447711,"#e41a1c"
"2814",8.8,1.9,0.0115061711447711,"#e41a1c"
"2815",8.6,1.9,0.0115061711447711,"#e41a1c"
"2816",NA,NA,NA,NA
"2817",8,1.9,0.00634400088241157,"#f781bf"
"2818",8.2,2.2,0.00634400088241157,"#f781bf"
"2819",8.4,2.2,0.00634400088241157,"#f781bf"
"2820",NA,NA,NA,NA
"2821",9,4.6,0.00634400088241157,"#e41a1c"
"2822",8.8,4.3,0.00634400088241157,"#e41a1c"
"2823",8.6,4.3,0.00634400088241157,"#e41a1c"
"2824",NA,NA,NA,NA
"2825",8,1.9,0.033050078594207,"#AAAAAA"
"2826",8.2,1.8,0.033050078594207,"#AAAAAA"
"2827",8.4,1.8,0.033050078594207,"#AAAAAA"
"2828",NA,NA,NA,NA
"2829",9,1,0.033050078594207,"#e41a1c"
"2830",8.8,1.1,0.033050078594207,"#e41a1c"
"2831",8.6,1.1,0.033050078594207,"#e41a1c"
"2832",NA,NA,NA,NA
"2833",8,1.9,0.0432677661117507,"#4daf4a"
"2834",8.2,2.3,0.0432677661117507,"#4daf4a"
"2835",8.4,2.3,0.0432677661117507,"#4daf4a"
"2836",NA,NA,NA,NA
"2837",9,5.5,0.0432677661117507,"#e41a1c"
"2838",8.8,5.1,0.0432677661117507,"#e41a1c"
"2839",8.6,5.1,0.0432677661117507,"#e41a1c"
"2840",NA,NA,NA,NA
"2841",8,1.9,0.0938151146978147,"#a65628"
"2842",8.2,2.1,0.0938151146978147,"#a65628"
"2843",8.4,2.1,0.0938151146978147,"#a65628"
"2844",NA,NA,NA,NA
"2845",9,3.7,0.0938151146978147,"#e41a1c"
"2846",8.8,3.5,0.0938151146978147,"#e41a1c"
"2847",8.6,3.5,0.0938151146978147,"#e41a1c"
"2848",NA,NA,NA,NA
"2849",8,1.9,0.0101555075789974,"#377eb8"
"2850",8.2,2,0.0101555075789974,"#377eb8"
"2851",8.4,2,0.0101555075789974,"#377eb8"
"2852",NA,NA,NA,NA
"2853",9,2.8,0.0101555075789974,"#e41a1c"
"2854",8.8,2.7,0.0101555075789974,"#e41a1c"
"2855",8.6,2.7,0.0101555075789974,"#e41a1c"
"2856",NA,NA,NA,NA
"2857",8,4.6,0.305381737920058,"#ffd300"
"2858",8.2,4.8,0.305381737920058,"#ffd300"
"2859",8.4,4.8,0.305381737920058,"#ffd300"
"2860",NA,NA,NA,NA
"2861",9,6.4,0.305381737920058,"#f781bf"
"2862",8.8,6.2,0.305381737920058,"#f781bf"
"2863",8.6,6.2,0.305381737920058,"#f781bf"
"2864",NA,NA,NA,NA
"2865",8,4.6,0.00290269130339602,"#e41a1c"
"2866",8.2,4.3,0.00290269130339602,"#e41a1c"
"2867",8.4,4.3,0.00290269130339602,"#e41a1c"
"2868",NA,NA,NA,NA
"2869",9,1.9,0.00290269130339602,"#f781bf"
"2870",8.8,2.2,0.00290269130339602,"#f781bf"
"2871",8.6,2.2,0.00290269130339602,"#f781bf"
"2872",NA,NA,NA,NA
"2873",8,4.6,2.26976953289911,"#f781bf"
"2874",8.2,4.6,2.26976953289911,"#f781bf"
"2875",8.4,4.6,2.26976953289911,"#f781bf"
"2876",NA,NA,NA,NA
"2877",9,4.6,2.26976953289911,"#f781bf"
"2878",8.8,4.6,2.26976953289911,"#f781bf"
"2879",8.6,4.6,2.26976953289911,"#f781bf"
"2880",NA,NA,NA,NA
"2881",8,4.6,0.23281321997214,"#AAAAAA"
"2882",8.2,4.2,0.23281321997214,"#AAAAAA"
"2883",8.4,4.2,0.23281321997214,"#AAAAAA"
"2884",NA,NA,NA,NA
"2885",9,1,0.23281321997214,"#f781bf"
"2886",8.8,1.4,0.23281321997214,"#f781bf"
"2887",8.6,1.4,0.23281321997214,"#f781bf"
"2888",NA,NA,NA,NA
"2889",8,4.6,0.131410093833316,"#4daf4a"
"2890",8.2,4.7,0.131410093833316,"#4daf4a"
"2891",8.4,4.7,0.131410093833316,"#4daf4a"
"2892",NA,NA,NA,NA
"2893",9,5.5,0.131410093833316,"#f781bf"
"2894",8.8,5.4,0.131410093833316,"#f781bf"
"2895",8.6,5.4,0.131410093833316,"#f781bf"
"2896",NA,NA,NA,NA
"2897",8,4.6,0.027906850564782,"#a65628"
"2898",8.2,4.5,0.027906850564782,"#a65628"
"2899",8.4,4.5,0.027906850564782,"#a65628"
"2900",NA,NA,NA,NA
"2901",9,3.7,0.027906850564782,"#f781bf"
"2902",8.8,3.8,0.027906850564782,"#f781bf"
"2903",8.6,3.8,0.027906850564782,"#f781bf"
"2904",NA,NA,NA,NA
"2905",8,4.6,0.00142437355914979,"#377eb8"
"2906",8.2,4.4,0.00142437355914979,"#377eb8"
"2907",8.4,4.4,0.00142437355914979,"#377eb8"
"2908",NA,NA,NA,NA
"2909",9,2.8,0.00142437355914979,"#f781bf"
"2910",8.8,3,0.00142437355914979,"#f781bf"
"2911",8.6,3,0.00142437355914979,"#f781bf"
"2912",NA,NA,NA,NA
"2913",8,1,0.449698080984618,"#ffd300"
"2914",8.2,1.6,0.449698080984618,"#ffd300"
"2915",8.4,1.6,0.449698080984618,"#ffd300"
"2916",NA,NA,NA,NA
"2917",9,6.4,0.449698080984618,"#AAAAAA"
"2918",8.8,5.8,0.449698080984618,"#AAAAAA"
"2919",8.6,5.8,0.449698080984618,"#AAAAAA"
"2920",NA,NA,NA,NA
"2921",8,1,0.0266953712323106,"#e41a1c"
"2922",8.2,1.1,0.0266953712323106,"#e41a1c"
"2923",8.4,1.1,0.0266953712323106,"#e41a1c"
"2924",NA,NA,NA,NA
"2925",9,1.9,0.0266953712323106,"#AAAAAA"
"2926",8.8,1.8,0.0266953712323106,"#AAAAAA"
"2927",8.6,1.8,0.0266953712323106,"#AAAAAA"
"2928",NA,NA,NA,NA
"2929",8,1,0.165203449176371,"#f781bf"
"2930",8.2,1.4,0.165203449176371,"#f781bf"
"2931",8.4,1.4,0.165203449176371,"#f781bf"
"2932",NA,NA,NA,NA
"2933",9,4.6,0.165203449176371,"#AAAAAA"
"2934",8.8,4.2,0.165203449176371,"#AAAAAA"
"2935",8.6,4.2,0.165203449176371,"#AAAAAA"
"2936",NA,NA,NA,NA
"2937",8,1,62.4494045752032,"#AAAAAA"
"2938",8.2,1,62.4494045752032,"#AAAAAA"
"2939",8.4,1,62.4494045752032,"#AAAAAA"
"2940",NA,NA,NA,NA
"2941",9,1,62.4494045752032,"#AAAAAA"
"2942",8.8,1,62.4494045752032,"#AAAAAA"
"2943",8.6,1,62.4494045752032,"#AAAAAA"
"2944",NA,NA,NA,NA
"2945",8,1,0.617051885386742,"#4daf4a"
"2946",8.2,1.5,0.617051885386742,"#4daf4a"
"2947",8.4,1.5,0.617051885386742,"#4daf4a"
"2948",NA,NA,NA,NA
"2949",9,5.5,0.617051885386742,"#AAAAAA"
"2950",8.8,5,0.617051885386742,"#AAAAAA"
"2951",8.6,5,0.617051885386742,"#AAAAAA"
"2952",NA,NA,NA,NA
"2953",8,1,0.122008569482651,"#a65628"
"2954",8.2,1.3,0.122008569482651,"#a65628"
"2955",8.4,1.3,0.122008569482651,"#a65628"
"2956",NA,NA,NA,NA
"2957",9,3.7,0.122008569482651,"#AAAAAA"
"2958",8.8,3.4,0.122008569482651,"#AAAAAA"
"2959",8.6,3.4,0.122008569482651,"#AAAAAA"
"2960",NA,NA,NA,NA
"2961",8,1,0.0473049324528621,"#377eb8"
"2962",8.2,1.2,0.0473049324528621,"#377eb8"
"2963",8.4,1.2,0.0473049324528621,"#377eb8"
"2964",NA,NA,NA,NA
"2965",9,2.8,0.0473049324528621,"#AAAAAA"
"2966",8.8,2.6,0.0473049324528621,"#AAAAAA"
"2967",8.6,2.6,0.0473049324528621,"#AAAAAA"
"2968",NA,NA,NA,NA
"2969",8,5.5,9.98887522659749,"#ffd300"
"2970",8.2,5.6,9.98887522659749,"#ffd300"
"2971",8.4,5.6,9.98887522659749,"#ffd300"
"2972",NA,NA,NA,NA
"2973",9,6.4,9.98887522659749,"#4daf4a"
"2974",8.8,6.3,9.98887522659749,"#4daf4a"
"2975",8.6,6.3,9.98887522659749,"#4daf4a"
"2976",NA,NA,NA,NA
"2977",8,5.5,0.0367088120642983,"#e41a1c"
"2978",8.2,5.1,0.0367088120642983,"#e41a1c"
"2979",8.4,5.1,0.0367088120642983,"#e41a1c"
"2980",NA,NA,NA,NA
"2981",9,1.9,0.0367088120642983,"#4daf4a"
"2982",8.8,2.3,0.0367088120642983,"#4daf4a"
"2983",8.6,2.3,0.0367088120642983,"#4daf4a"
"2984",NA,NA,NA,NA
"2985",8,5.5,0.158859036506287,"#f781bf"
"2986",8.2,5.4,0.158859036506287,"#f781bf"
"2987",8.4,5.4,0.158859036506287,"#f781bf"
"2988",NA,NA,NA,NA
"2989",9,4.6,0.158859036506287,"#4daf4a"
"2990",8.8,4.7,0.158859036506287,"#4daf4a"
"2991",8.6,4.7,0.158859036506287,"#4daf4a"
"2992",NA,NA,NA,NA
"2993",8,5.5,0.473750598934875,"#AAAAAA"
"2994",8.2,5,0.473750598934875,"#AAAAAA"
"2995",8.4,5,0.473750598934875,"#AAAAAA"
"2996",NA,NA,NA,NA
"2997",9,1,0.473750598934875,"#4daf4a"
"2998",8.8,1.5,0.473750598934875,"#4daf4a"
"2999",8.6,1.5,0.473750598934875,"#4daf4a"
"3000",NA,NA,NA,NA
"3001",8,5.5,1.85305111481671,"#4daf4a"
"3002",8.2,5.5,1.85305111481671,"#4daf4a"
"3003",8.4,5.5,1.85305111481671,"#4daf4a"
"3004",NA,NA,NA,NA
"3005",9,5.5,1.85305111481671,"#4daf4a"
"3006",8.8,5.5,1.85305111481671,"#4daf4a"
"3007",8.6,5.5,1.85305111481671,"#4daf4a"
"3008",NA,NA,NA,NA
"3009",8,5.5,1.82649122172865,"#a65628"
"3010",8.2,5.3,1.82649122172865,"#a65628"
"3011",8.4,5.3,1.82649122172865,"#a65628"
"3012",NA,NA,NA,NA
"3013",9,3.7,1.82649122172865,"#4daf4a"
"3014",8.8,3.9,1.82649122172865,"#4daf4a"
"3015",8.6,3.9,1.82649122172865,"#4daf4a"
"3016",NA,NA,NA,NA
"3017",8,5.5,0.0983612506021262,"#377eb8"
"3018",8.2,5.2,0.0983612506021262,"#377eb8"
"3019",8.4,5.2,0.0983612506021262,"#377eb8"
"3020",NA,NA,NA,NA
"3021",9,2.8,0.0983612506021262,"#4daf4a"
"3022",8.8,3.1,0.0983612506021262,"#4daf4a"
"3023",8.6,3.1,0.0983612506021262,"#4daf4a"
"3024",NA,NA,NA,NA
"3025",8,3.7,0.297810197985948,"#ffd300"
"3026",8.2,4,0.297810197985948,"#ffd300"
"3027",8.4,4,0.297810197985948,"#ffd300"
"3028",NA,NA,NA,NA
"3029",9,6.4,0.297810197985948,"#a65628"
"3030",8.8,6.1,0.297810197985948,"#a65628"
"3031",8.6,6.1,0.297810197985948,"#a65628"
"3032",NA,NA,NA,NA
"3033",8,3.7,0.066712897245082,"#e41a1c"
"3034",8.2,3.5,0.066712897245082,"#e41a1c"
"3035",8.4,3.5,0.066712897245082,"#e41a1c"
"3036",NA,NA,NA,NA
"3037",9,1.9,0.066712897245082,"#a65628"
"3038",8.8,2.1,0.066712897245082,"#a65628"
"3039",8.6,2.1,0.066712897245082,"#a65628"
"3040",NA,NA,NA,NA
"3041",8,3.7,0.0525445187976502,"#f781bf"
"3042",8.2,3.8,0.0525445187976502,"#f781bf"
"3043",8.4,3.8,0.0525445187976502,"#f781bf"
"3044",NA,NA,NA,NA
"3045",9,4.6,0.0525445187976502,"#a65628"
"3046",8.8,4.5,0.0525445187976502,"#a65628"
"3047",8.6,4.5,0.0525445187976502,"#a65628"
"3048",NA,NA,NA,NA
"3049",8,3.7,0.192962056179056,"#AAAAAA"
"3050",8.2,3.4,0.192962056179056,"#AAAAAA"
"3051",8.4,3.4,0.192962056179056,"#AAAAAA"
"3052",NA,NA,NA,NA
"3053",9,1,0.192962056179056,"#a65628"
"3054",8.8,1.3,0.192962056179056,"#a65628"
"3055",8.6,1.3,0.192962056179056,"#a65628"
"3056",NA,NA,NA,NA
"3057",8,3.7,1.62579744021088,"#4daf4a"
"3058",8.2,3.9,1.62579744021088,"#4daf4a"
"3059",8.4,3.9,1.62579744021088,"#4daf4a"
"3060",NA,NA,NA,NA
"3061",9,5.5,1.62579744021088,"#a65628"
"3062",8.8,5.3,1.62579744021088,"#a65628"
"3063",8.6,5.3,1.62579744021088,"#a65628"
"3064",NA,NA,NA,NA
"3065",8,3.7,0.15918023089083,"#a65628"
"3066",8.2,3.7,0.15918023089083,"#a65628"
"3067",8.4,3.7,0.15918023089083,"#a65628"
"3068",NA,NA,NA,NA
"3069",9,3.7,0.15918023089083,"#a65628"
"3070",8.8,3.7,0.15918023089083,"#a65628"
"3071",8.6,3.7,0.15918023089083,"#a65628"
"3072",NA,NA,NA,NA
"3073",8,3.7,0.442143012557407,"#377eb8"
"3074",8.2,3.6,0.442143012557407,"#377eb8"
"3075",8.4,3.6,0.442143012557407,"#377eb8"
"3076",NA,NA,NA,NA
"3077",9,2.8,0.442143012557407,"#a65628"
"3078",8.8,2.9,0.442143012557407,"#a65628"
"3079",8.6,2.9,0.442143012557407,"#a65628"
"3080",NA,NA,NA,NA
"3081",8,2.8,0.29012500465423,"#ffd300"
"3082",8.2,3.2,0.29012500465423,"#ffd300"
"3083",8.4,3.2,0.29012500465423,"#ffd300"
"3084",NA,NA,NA,NA
"3085",9,6.4,0.29012500465423,"#377eb8"
"3086",8.8,6,0.29012500465423,"#377eb8"
"3087",8.6,6,0.29012500465423,"#377eb8"
"3088",NA,NA,NA,NA
"3089",8,2.8,0.0519783107479737,"#e41a1c"
"3090",8.2,2.7,0.0519783107479737,"#e41a1c"
"3091",8.4,2.7,0.0519783107479737,"#e41a1c"
"3092",NA,NA,NA,NA
"3093",9,1.9,0.0519783107479737,"#377eb8"
"3094",8.8,2,0.0519783107479737,"#377eb8"
"3095",8.6,2,0.0519783107479737,"#377eb8"
"3096",NA,NA,NA,NA
"3097",8,2.8,0.00650912773908085,"#f781bf"
"3098",8.2,3,0.00650912773908085,"#f781bf"
"3099",8.4,3,0.00650912773908085,"#f781bf"
"3100",NA,NA,NA,NA
"3101",9,4.6,0.00650912773908085,"#377eb8"
"3102",8.8,4.4,0.00650912773908085,"#377eb8"
"3103",8.6,4.4,0.00650912773908085,"#377eb8"
"3104",NA,NA,NA,NA
"3105",8,2.8,0.0195776213132866,"#AAAAAA"
"3106",8.2,2.6,0.0195776213132866,"#AAAAAA"
"3107",8.4,2.6,0.0195776213132866,"#AAAAAA"
"3108",NA,NA,NA,NA
"3109",9,1,0.0195776213132866,"#377eb8"
"3110",8.8,1.2,0.0195776213132866,"#377eb8"
"3111",8.6,1.2,0.0195776213132866,"#377eb8"
"3112",NA,NA,NA,NA
"3113",8,2.8,0.300247157431756,"#4daf4a"
"3114",8.2,3.1,0.300247157431756,"#4daf4a"
"3115",8.4,3.1,0.300247157431756,"#4daf4a"
"3116",NA,NA,NA,NA
"3117",9,5.5,0.300247157431756,"#377eb8"
"3118",8.8,5.2,0.300247157431756,"#377eb8"
"3119",8.6,5.2,0.300247157431756,"#377eb8"
"3120",NA,NA,NA,NA
"3121",8,2.8,0.131502746059626,"#a65628"
"3122",8.2,2.9,0.131502746059626,"#a65628"
"3123",8.4,2.9,0.131502746059626,"#a65628"
"3124",NA,NA,NA,NA
"3125",9,3.7,0.131502746059626,"#377eb8"
"3126",8.8,3.6,0.131502746059626,"#377eb8"
"3127",8.6,3.6,0.131502746059626,"#377eb8"
"3128",NA,NA,NA,NA
"3129",8,2.8,0.00323500395509706,"#377eb8"
